GrandPrix,Driver,LapNumber,Compound,TyreLife,TrackTemp,LapTime_Seconds
Silverstone,PIA,17.0,MEDIUM,17.0,27.670068027210885,93.988
Silverstone,PIA,18.0,MEDIUM,18.0,27.670068027210885,94.269
Silverstone,PIA,19.0,MEDIUM,19.0,27.670068027210885,100.728
Silverstone,PIA,20.0,MEDIUM,20.0,27.670068027210885,97.348
Silverstone,PIA,21.0,MEDIUM,21.0,27.670068027210885,91.819
Silverstone,PIA,22.0,MEDIUM,22.0,27.670068027210885,91.169
Silverstone,PIA,23.0,MEDIUM,23.0,27.670068027210885,90.976
Silverstone,PIA,24.0,MEDIUM,24.0,27.670068027210885,91.392
Silverstone,PIA,25.0,MEDIUM,25.0,27.670068027210885,94.271
Silverstone,PIA,26.0,MEDIUM,26.0,27.670068027210885,100.622
Silverstone,PIA,27.0,MEDIUM,27.0,27.670068027210885,109.747
Silverstone,PIA,28.0,MEDIUM,28.0,27.670068027210885,112.976
Silverstone,PIA,29.0,INTERMEDIATE,1.0,27.670068027210885,121.184
Silverstone,PIA,30.0,INTERMEDIATE,2.0,27.670068027210885,100.492
Silverstone,PIA,31.0,INTERMEDIATE,3.0,27.670068027210885,102.161
Silverstone,PIA,32.0,INTERMEDIATE,4.0,27.670068027210885,103.137
Silverstone,PIA,33.0,INTERMEDIATE,5.0,27.670068027210885,103.325
Silverstone,PIA,34.0,INTERMEDIATE,6.0,27.670068027210885,103.954
Silverstone,PIA,35.0,INTERMEDIATE,7.0,27.670068027210885,103.309
Silverstone,PIA,36.0,INTERMEDIATE,8.0,27.670068027210885,102.52
Silverstone,PIA,37.0,INTERMEDIATE,9.0,27.670068027210885,99.635
Silverstone,PIA,38.0,INTERMEDIATE,10.0,27.670068027210885,97.106
Silverstone,PIA,39.0,MEDIUM,1.0,27.670068027210885,114.658
Silverstone,PIA,40.0,MEDIUM,2.0,27.670068027210885,89.913
Silverstone,PIA,41.0,MEDIUM,3.0,27.670068027210885,89.574
Silverstone,PIA,42.0,MEDIUM,4.0,27.670068027210885,89.581
Silverstone,PIA,43.0,MEDIUM,5.0,27.670068027210885,89.286
Silverstone,PIA,44.0,MEDIUM,6.0,27.670068027210885,89.221
Silverstone,PIA,45.0,MEDIUM,7.0,27.670068027210885,89.222
Silverstone,PIA,46.0,MEDIUM,8.0,27.670068027210885,89.233
Silverstone,PIA,47.0,MEDIUM,9.0,27.670068027210885,89.049
Silverstone,PIA,48.0,MEDIUM,10.0,27.670068027210885,89.124
Silverstone,PIA,49.0,MEDIUM,11.0,27.670068027210885,89.283
Silverstone,PIA,50.0,MEDIUM,12.0,27.670068027210885,89.958
Silverstone,PIA,51.0,MEDIUM,13.0,27.670068027210885,88.748
Silverstone,PIA,52.0,MEDIUM,14.0,27.670068027210885,89.928
Silverstone,SAI,1.0,MEDIUM,1.0,27.670068027210885,98.699
Silverstone,SAI,2.0,MEDIUM,2.0,27.670068027210885,92.359
Silverstone,SAI,3.0,MEDIUM,3.0,27.670068027210885,92.102
Silverstone,SAI,4.0,MEDIUM,4.0,27.670068027210885,92.045
Silverstone,SAI,5.0,MEDIUM,5.0,27.670068027210885,91.939
Silverstone,SAI,6.0,MEDIUM,6.0,27.670068027210885,91.9
Silverstone,SAI,7.0,MEDIUM,7.0,27.670068027210885,92.702
Silverstone,SAI,8.0,MEDIUM,8.0,27.670068027210885,92.372
Silverstone,SAI,9.0,MEDIUM,9.0,27.670068027210885,92.484
Silverstone,SAI,10.0,MEDIUM,10.0,27.670068027210885,92.362
Silverstone,SAI,11.0,MEDIUM,11.0,27.670068027210885,92.123
Silverstone,SAI,12.0,MEDIUM,12.0,27.670068027210885,92.358
Silverstone,SAI,13.0,MEDIUM,13.0,27.670068027210885,92.251
Silverstone,SAI,14.0,MEDIUM,14.0,27.670068027210885,92.106
Silverstone,SAI,15.0,MEDIUM,15.0,27.670068027210885,91.916
Silverstone,SAI,16.0,MEDIUM,16.0,27.670068027210885,92.455
Silverstone,SAI,17.0,MEDIUM,17.0,27.670068027210885,94.228
Silverstone,SAI,18.0,MEDIUM,18.0,27.670068027210885,94.31
Silverstone,SAI,19.0,MEDIUM,19.0,27.670068027210885,100.51
Silverstone,SAI,20.0,MEDIUM,20.0,27.670068027210885,96.538
Silverstone,SAI,21.0,MEDIUM,21.0,27.670068027210885,93.507
Silverstone,SAI,22.0,MEDIUM,22.0,27.670068027210885,92.157
Silverstone,SAI,23.0,MEDIUM,23.0,27.670068027210885,92.297
Silverstone,SAI,24.0,MEDIUM,24.0,27.670068027210885,92.734
Silverstone,SAI,25.0,MEDIUM,25.0,27.670068027210885,95.143
Silverstone,SAI,26.0,MEDIUM,26.0,27.670068027210885,102.481
Silverstone,SAI,27.0,INTERMEDIATE,1.0,27.670068027210885,121.664
Silverstone,SAI,28.0,INTERMEDIATE,2.0,27.670068027210885,102.641
Silverstone,SAI,29.0,INTERMEDIATE,3.0,27.670068027210885,102.447
Silverstone,SAI,30.0,INTERMEDIATE,4.0,27.670068027210885,102.737
Silverstone,SAI,31.0,INTERMEDIATE,5.0,27.670068027210885,103.007
Silverstone,SAI,32.0,INTERMEDIATE,6.0,27.670068027210885,103.298
Silverstone,SAI,33.0,INTERMEDIATE,7.0,27.670068027210885,103.201
Silverstone,SAI,34.0,INTERMEDIATE,8.0,27.670068027210885,102.794
Silverstone,SAI,35.0,INTERMEDIATE,9.0,27.670068027210885,103.59
Silverstone,SAI,36.0,INTERMEDIATE,10.0,27.670068027210885,102.748
Silverstone,SAI,37.0,INTERMEDIATE,11.0,27.670068027210885,100.432
Silverstone,SAI,38.0,INTERMEDIATE,12.0,27.670068027210885,98.37
Silverstone,SAI,39.0,INTERMEDIATE,13.0,27.670068027210885,96.802
Silverstone,SAI,40.0,HARD,1.0,27.670068027210885,116.753
Silverstone,SAI,41.0,HARD,2.0,27.670068027210885,90.475
Silverstone,SAI,42.0,HARD,3.0,27.670068027210885,89.872
Silverstone,SAI,43.0,HARD,4.0,27.670068027210885,89.872
Silverstone,SAI,44.0,HARD,5.0,27.670068027210885,89.739
Silverstone,SAI,45.0,HARD,6.0,27.670068027210885,89.589
Silverstone,SAI,46.0,HARD,7.0,27.670068027210885,89.588
Silverstone,SAI,47.0,HARD,8.0,27.670068027210885,89.553
Silverstone,SAI,48.0,HARD,9.0,27.670068027210885,89.415
Silverstone,SAI,49.0,HARD,10.0,27.670068027210885,89.439
Silverstone,SAI,50.0,HARD,11.0,27.670068027210885,89.434
Silverstone,SAI,51.0,SOFT,4.0,27.670068027210885,112.546
Silverstone,SAI,52.0,SOFT,5.0,27.670068027210885,88.293
Silverstone,HUL,1.0,MEDIUM,1.0,27.670068027210885,100.166
Silverstone,HUL,2.0,MEDIUM,2.0,27.670068027210885,92.844
Silverstone,HUL,3.0,MEDIUM,3.0,27.670068027210885,92.605
Silverstone,HUL,4.0,MEDIUM,4.0,27.670068027210885,92.563
Silverstone,HUL,5.0,MEDIUM,5.0,27.670068027210885,92.768
Silverstone,HUL,6.0,MEDIUM,6.0,27.670068027210885,92.697
Silverstone,HUL,7.0,MEDIUM,7.0,27.670068027210885,92.733
Silverstone,HUL,8.0,MEDIUM,8.0,27.670068027210885,92.802
Silverstone,HUL,9.0,MEDIUM,9.0,27.670068027210885,92.396
Silverstone,HUL,10.0,MEDIUM,10.0,27.670068027210885,92.439
Silverstone,HUL,11.0,MEDIUM,11.0,27.670068027210885,92.428
Silverstone,HUL,12.0,MEDIUM,12.0,27.670068027210885,92.401
Silverstone,HUL,13.0,MEDIUM,13.0,27.670068027210885,92.468
Silverstone,HUL,14.0,MEDIUM,14.0,27.670068027210885,92.621
Silverstone,HUL,15.0,MEDIUM,15.0,27.670068027210885,92.672
Silverstone,HUL,16.0,MEDIUM,16.0,27.670068027210885,93.194
Silverstone,HUL,17.0,MEDIUM,17.0,27.670068027210885,95.447
Silverstone,HUL,18.0,MEDIUM,18.0,27.670068027210885,95.834
Silverstone,HUL,19.0,MEDIUM,19.0,27.670068027210885,105.752
Silverstone,HUL,20.0,MEDIUM,20.0,27.670068027210885,97.529
Silverstone,HUL,21.0,MEDIUM,21.0,27.670068027210885,92.649
Silverstone,HUL,22.0,MEDIUM,22.0,27.670068027210885,92.233
Silverstone,HUL,23.0,MEDIUM,23.0,27.670068027210885,92.612
Silverstone,HUL,24.0,MEDIUM,24.0,27.670068027210885,93.352
Silverstone,HUL,25.0,MEDIUM,25.0,27.670068027210885,95.918
Silverstone,HUL,26.0,MEDIUM,26.0,27.670068027210885,101.853
Silverstone,HUL,27.0,INTERMEDIATE,1.0,27.670068027210885,122.727
Silverstone,HUL,28.0,INTERMEDIATE,2.0,27.670068027210885,101.897
Silverstone,HUL,29.0,INTERMEDIATE,3.0,27.670068027210885,102.641
Silverstone,HUL,30.0,INTERMEDIATE,4.0,27.670068027210885,102.811
Silverstone,HUL,31.0,INTERMEDIATE,5.0,27.670068027210885,103.274
Silverstone,HUL,32.0,INTERMEDIATE,6.0,27.670068027210885,104.134
Silverstone,HUL,33.0,INTERMEDIATE,7.0,27.670068027210885,103.685
Silverstone,HUL,34.0,INTERMEDIATE,8.0,27.670068027210885,104.263
Silverstone,HUL,35.0,INTERMEDIATE,9.0,27.670068027210885,104.042
Silverstone,HUL,36.0,INTERMEDIATE,10.0,27.670068027210885,103.044
Silverstone,HUL,37.0,INTERMEDIATE,11.0,27.670068027210885,100.657
Silverstone,HUL,38.0,INTERMEDIATE,12.0,27.670068027210885,98.854
Silverstone,HUL,39.0,INTERMEDIATE,13.0,27.670068027210885,97.245
Silverstone,HUL,40.0,SOFT,4.0,27.670068027210885,115.659
Silverstone,HUL,41.0,SOFT,5.0,27.670068027210885,91.097
Silverstone,HUL,42.0,SOFT,6.0,27.670068027210885,90.701
Silverstone,HUL,43.0,SOFT,7.0,27.670068027210885,89.836
Silverstone,HUL,44.0,SOFT,8.0,27.670068027210885,90.392
Silverstone,HUL,45.0,SOFT,9.0,27.670068027210885,90.048
Silverstone,HUL,46.0,SOFT,10.0,27.670068027210885,90.185
Silverstone,HUL,47.0,SOFT,11.0,27.670068027210885,89.864
Silverstone,HUL,48.0,SOFT,12.0,27.670068027210885,90.365
Silverstone,HUL,49.0,SOFT,13.0,27.670068027210885,90.371
Silverstone,HUL,50.0,SOFT,14.0,27.670068027210885,90.47
Silverstone,HUL,51.0,SOFT,15.0,27.670068027210885,90.696
Silverstone,HUL,52.0,SOFT,16.0,27.670068027210885,90.847
Silverstone,STR,1.0,MEDIUM,1.0,27.670068027210885,99.108
Silverstone,STR,2.0,MEDIUM,2.0,27.670068027210885,92.683
Silverstone,STR,3.0,MEDIUM,3.0,27.670068027210885,92.307
Silverstone,STR,4.0,MEDIUM,4.0,27.670068027210885,92.968
Silverstone,STR,5.0,MEDIUM,5.0,27.670068027210885,92.706
Silverstone,STR,6.0,MEDIUM,6.0,27.670068027210885,92.788
Silverstone,STR,7.0,MEDIUM,7.0,27.670068027210885,92.716
Silverstone,STR,8.0,MEDIUM,8.0,27.670068027210885,92.648
Silverstone,STR,9.0,MEDIUM,9.0,27.670068027210885,92.291
Silverstone,STR,10.0,MEDIUM,10.0,27.670068027210885,92.619
Silverstone,STR,11.0,MEDIUM,11.0,27.670068027210885,92.273
Silverstone,STR,12.0,MEDIUM,12.0,27.670068027210885,92.362
Silverstone,STR,13.0,MEDIUM,13.0,27.670068027210885,93.092
Silverstone,STR,14.0,MEDIUM,14.0,27.670068027210885,92.641
Silverstone,STR,15.0,MEDIUM,15.0,27.670068027210885,92.649
Silverstone,STR,16.0,MEDIUM,16.0,27.670068027210885,93.091
Silverstone,STR,17.0,MEDIUM,17.0,27.670068027210885,95.713
Silverstone,STR,18.0,MEDIUM,18.0,27.670068027210885,95.789
Silverstone,STR,19.0,MEDIUM,19.0,27.670068027210885,107.568
Silverstone,STR,20.0,MEDIUM,20.0,27.670068027210885,97.491
Silverstone,STR,21.0,MEDIUM,21.0,27.670068027210885,93.291
Silverstone,STR,22.0,MEDIUM,22.0,27.670068027210885,92.495
Silverstone,STR,23.0,MEDIUM,23.0,27.670068027210885,93.062
Silverstone,STR,24.0,MEDIUM,24.0,27.670068027210885,94.585
Silverstone,STR,25.0,MEDIUM,25.0,27.670068027210885,95.351
Silverstone,STR,26.0,MEDIUM,26.0,27.670068027210885,100.784
Silverstone,STR,27.0,INTERMEDIATE,1.0,27.670068027210885,121.611
Silverstone,STR,28.0,INTERMEDIATE,2.0,27.670068027210885,102.187
Silverstone,STR,29.0,INTERMEDIATE,3.0,27.670068027210885,102.992
Silverstone,STR,30.0,INTERMEDIATE,4.0,27.670068027210885,103.066
Silverstone,STR,31.0,INTERMEDIATE,5.0,27.670068027210885,103.714
Silverstone,STR,32.0,INTERMEDIATE,6.0,27.670068027210885,104.545
Silverstone,STR,33.0,INTERMEDIATE,7.0,27.670068027210885,104.213
Silverstone,STR,34.0,INTERMEDIATE,8.0,27.670068027210885,104.171
Silverstone,STR,35.0,INTERMEDIATE,9.0,27.670068027210885,104.422
Silverstone,STR,36.0,INTERMEDIATE,10.0,27.670068027210885,103.0
Silverstone,STR,37.0,INTERMEDIATE,11.0,27.670068027210885,100.825
Silverstone,STR,38.0,INTERMEDIATE,12.0,27.670068027210885,99.373
Silverstone,STR,39.0,INTERMEDIATE,13.0,27.670068027210885,97.759
Silverstone,STR,40.0,MEDIUM,1.0,27.670068027210885,116.032
Silverstone,STR,41.0,MEDIUM,2.0,27.670068027210885,90.098
Silverstone,STR,42.0,MEDIUM,3.0,27.670068027210885,90.161
Silverstone,STR,43.0,MEDIUM,4.0,27.670068027210885,90.196
Silverstone,STR,44.0,MEDIUM,5.0,27.670068027210885,90.03
Silverstone,STR,45.0,MEDIUM,6.0,27.670068027210885,90.025
Silverstone,STR,46.0,MEDIUM,7.0,27.670068027210885,89.897
Silverstone,STR,47.0,MEDIUM,8.0,27.670068027210885,89.925
Silverstone,STR,48.0,MEDIUM,9.0,27.670068027210885,90.237
Silverstone,STR,49.0,MEDIUM,10.0,27.670068027210885,89.969
Silverstone,STR,50.0,MEDIUM,11.0,27.670068027210885,90.03
Silverstone,STR,51.0,MEDIUM,12.0,27.670068027210885,90.026
Silverstone,STR,52.0,MEDIUM,13.0,27.670068027210885,90.053
Silverstone,ALO,1.0,MEDIUM,1.0,27.670068027210885,100.474
Silverstone,ALO,2.0,MEDIUM,2.0,27.670068027210885,93.202
Silverstone,ALO,3.0,MEDIUM,3.0,27.670068027210885,92.951
Silverstone,ALO,4.0,MEDIUM,4.0,27.670068027210885,93.192
Silverstone,ALO,5.0,MEDIUM,5.0,27.670068027210885,92.617
Silverstone,ALO,6.0,MEDIUM,6.0,27.670068027210885,92.673
Silverstone,ALO,7.0,MEDIUM,7.0,27.670068027210885,92.712
Silverstone,ALO,8.0,MEDIUM,8.0,27.670068027210885,92.496
Silverstone,ALO,9.0,MEDIUM,9.0,27.670068027210885,92.579
Silverstone,ALO,10.0,MEDIUM,10.0,27.670068027210885,92.741
Silverstone,ALO,11.0,MEDIUM,11.0,27.670068027210885,92.548
Silverstone,ALO,12.0,MEDIUM,12.0,27.670068027210885,92.427
Silverstone,ALO,13.0,MEDIUM,13.0,27.670068027210885,92.517
Silverstone,ALO,14.0,MEDIUM,14.0,27.670068027210885,92.383
Silverstone,ALO,15.0,MEDIUM,15.0,27.670068027210885,92.259
Silverstone,ALO,16.0,MEDIUM,16.0,27.670068027210885,92.59
Silverstone,ALO,17.0,MEDIUM,17.0,27.670068027210885,95.014
Silverstone,ALO,18.0,MEDIUM,18.0,27.670068027210885,95.88
Silverstone,ALO,19.0,MEDIUM,19.0,27.670068027210885,107.27
Silverstone,ALO,20.0,MEDIUM,20.0,27.670068027210885,96.48
Silverstone,ALO,21.0,MEDIUM,21.0,27.670068027210885,92.999
Silverstone,ALO,22.0,MEDIUM,22.0,27.670068027210885,92.673
Silverstone,ALO,23.0,MEDIUM,23.0,27.670068027210885,92.593
Silverstone,ALO,24.0,MEDIUM,24.0,27.670068027210885,94.088
Silverstone,ALO,25.0,MEDIUM,25.0,27.670068027210885,95.687
Silverstone,ALO,26.0,MEDIUM,26.0,27.670068027210885,103.618
Silverstone,ALO,27.0,MEDIUM,27.0,27.670068027210885,108.513
Silverstone,ALO,28.0,INTERMEDIATE,1.0,27.670068027210885,124.427
Silverstone,ALO,29.0,INTERMEDIATE,2.0,27.670068027210885,103.072
Silverstone,ALO,30.0,INTERMEDIATE,3.0,27.670068027210885,102.577
Silverstone,ALO,31.0,INTERMEDIATE,4.0,27.670068027210885,102.796
Silverstone,ALO,32.0,INTERMEDIATE,5.0,27.670068027210885,103.69
Silverstone,ALO,33.0,INTERMEDIATE,6.0,27.670068027210885,104.262
Silverstone,ALO,34.0,INTERMEDIATE,7.0,27.670068027210885,104.375
Silverstone,ALO,35.0,INTERMEDIATE,8.0,27.670068027210885,104.251
Silverstone,ALO,36.0,INTERMEDIATE,9.0,27.670068027210885,102.513
Silverstone,ALO,37.0,INTERMEDIATE,10.0,27.670068027210885,100.747
Silverstone,ALO,38.0,INTERMEDIATE,11.0,27.670068027210885,98.684
Silverstone,ALO,39.0,MEDIUM,1.0,27.670068027210885,119.234
Silverstone,ALO,40.0,MEDIUM,2.0,27.670068027210885,91.146
Silverstone,ALO,41.0,MEDIUM,3.0,27.670068027210885,90.594
Silverstone,ALO,42.0,MEDIUM,4.0,27.670068027210885,90.167
Silverstone,ALO,43.0,MEDIUM,5.0,27.670068027210885,90.098
Silverstone,ALO,44.0,MEDIUM,6.0,27.670068027210885,89.93
Silverstone,ALO,45.0,MEDIUM,7.0,27.670068027210885,89.871
Silverstone,ALO,46.0,MEDIUM,8.0,27.670068027210885,89.753
Silverstone,ALO,47.0,MEDIUM,9.0,27.670068027210885,89.71
Silverstone,ALO,48.0,MEDIUM,10.0,27.670068027210885,90.114
Silverstone,ALO,49.0,MEDIUM,11.0,27.670068027210885,90.7
Silverstone,ALO,50.0,MEDIUM,12.0,27.670068027210885,90.727
Silverstone,ALO,51.0,MEDIUM,13.0,27.670068027210885,90.592
Silverstone,ALO,52.0,MEDIUM,14.0,27.670068027210885,91.43
Silverstone,ALB,1.0,MEDIUM,1.0,27.670068027210885,101.588
Silverstone,ALB,2.0,MEDIUM,2.0,27.670068027210885,93.158
Silverstone,ALB,3.0,MEDIUM,3.0,27.670068027210885,93.373
Silverstone,ALB,4.0,MEDIUM,4.0,27.670068027210885,93.059
Silverstone,ALB,5.0,MEDIUM,5.0,27.670068027210885,92.846
Silverstone,ALB,6.0,MEDIUM,6.0,27.670068027210885,93.014
Silverstone,ALB,7.0,MEDIUM,7.0,27.670068027210885,92.939
Silverstone,ALB,8.0,MEDIUM,8.0,27.670068027210885,92.798
Silverstone,ALB,9.0,MEDIUM,9.0,27.670068027210885,92.933
Silverstone,ALB,10.0,MEDIUM,10.0,27.670068027210885,93.073
Silverstone,ALB,11.0,MEDIUM,11.0,27.670068027210885,92.981
Silverstone,ALB,12.0,MEDIUM,12.0,27.670068027210885,92.567
Silverstone,ALB,13.0,MEDIUM,13.0,27.670068027210885,92.769
Silverstone,ALB,14.0,MEDIUM,14.0,27.670068027210885,92.538
Silverstone,ALB,15.0,MEDIUM,15.0,27.670068027210885,92.265
Silverstone,ALB,16.0,MEDIUM,16.0,27.670068027210885,93.178
Silverstone,ALB,17.0,MEDIUM,17.0,27.670068027210885,94.873
Silverstone,ALB,18.0,MEDIUM,18.0,27.670068027210885,95.323
Silverstone,ALB,19.0,MEDIUM,19.0,27.670068027210885,104.619
Silverstone,ALB,20.0,MEDIUM,20.0,27.670068027210885,96.53
Silverstone,ALB,21.0,MEDIUM,21.0,27.670068027210885,93.646
Silverstone,ALB,22.0,MEDIUM,22.0,27.670068027210885,93.086
Silverstone,ALB,23.0,MEDIUM,23.0,27.670068027210885,92.891
Silverstone,ALB,24.0,MEDIUM,24.0,27.670068027210885,93.96
Silverstone,ALB,25.0,MEDIUM,25.0,27.670068027210885,95.612
Silverstone,ALB,26.0,MEDIUM,26.0,27.670068027210885,103.771
Silverstone,ALB,27.0,MEDIUM,27.0,27.670068027210885,107.754
Silverstone,ALB,28.0,INTERMEDIATE,1.0,27.670068027210885,128.459
Silverstone,ALB,29.0,INTERMEDIATE,2.0,27.670068027210885,101.726
Silverstone,ALB,30.0,INTERMEDIATE,3.0,27.670068027210885,103.271
Silverstone,ALB,31.0,INTERMEDIATE,4.0,27.670068027210885,103.229
Silverstone,ALB,32.0,INTERMEDIATE,5.0,27.670068027210885,104.304
Silverstone,ALB,33.0,INTERMEDIATE,6.0,27.670068027210885,104.82
Silverstone,ALB,34.0,INTERMEDIATE,7.0,27.670068027210885,105.216
Silverstone,ALB,35.0,INTERMEDIATE,8.0,27.670068027210885,105.202
Silverstone,ALB,36.0,INTERMEDIATE,9.0,27.670068027210885,103.075
Silverstone,ALB,37.0,INTERMEDIATE,10.0,27.670068027210885,100.273
Silverstone,ALB,38.0,INTERMEDIATE,11.0,27.670068027210885,97.843
Silverstone,ALB,39.0,MEDIUM,1.0,27.670068027210885,117.678
Silverstone,ALB,40.0,MEDIUM,2.0,27.670068027210885,90.889
Silverstone,ALB,41.0,MEDIUM,3.0,27.670068027210885,90.715
Silverstone,ALB,42.0,MEDIUM,4.0,27.670068027210885,90.458
Silverstone,ALB,43.0,MEDIUM,5.0,27.670068027210885,90.126
Silverstone,ALB,44.0,MEDIUM,6.0,27.670068027210885,90.74
Silverstone,ALB,45.0,MEDIUM,7.0,27.670068027210885,90.406
Silverstone,ALB,46.0,MEDIUM,8.0,27.670068027210885,90.234
Silverstone,ALB,47.0,MEDIUM,9.0,27.670068027210885,90.148
Silverstone,ALB,48.0,MEDIUM,10.0,27.670068027210885,90.068
Silverstone,ALB,49.0,MEDIUM,11.0,27.670068027210885,89.96
Silverstone,ALB,50.0,MEDIUM,12.0,27.670068027210885,89.828
Silverstone,ALB,51.0,MEDIUM,13.0,27.670068027210885,89.916
Silverstone,ALB,52.0,MEDIUM,14.0,27.670068027210885,89.718
Silverstone,TSU,1.0,MEDIUM,1.0,27.670068027210885,101.109
Silverstone,TSU,2.0,MEDIUM,2.0,27.670068027210885,93.214
Silverstone,TSU,3.0,MEDIUM,3.0,27.670068027210885,93.062
Silverstone,TSU,4.0,MEDIUM,4.0,27.670068027210885,93.164
Silverstone,TSU,5.0,MEDIUM,5.0,27.670068027210885,92.607
Silverstone,TSU,6.0,MEDIUM,6.0,27.670068027210885,92.614
Silverstone,TSU,7.0,MEDIUM,7.0,27.670068027210885,92.817
Silverstone,TSU,8.0,MEDIUM,8.0,27.670068027210885,92.623
Silverstone,TSU,9.0,MEDIUM,9.0,27.670068027210885,92.57
Silverstone,TSU,10.0,MEDIUM,10.0,27.670068027210885,93.438
Silverstone,TSU,11.0,MEDIUM,11.0,27.670068027210885,92.805
Silverstone,TSU,12.0,MEDIUM,12.0,27.670068027210885,92.782
Silverstone,TSU,13.0,MEDIUM,13.0,27.670068027210885,93.031
Silverstone,TSU,14.0,MEDIUM,14.0,27.670068027210885,92.731
Silverstone,TSU,15.0,MEDIUM,15.0,27.670068027210885,92.589
Silverstone,TSU,16.0,MEDIUM,16.0,27.670068027210885,93.209
Silverstone,TSU,17.0,MEDIUM,17.0,27.670068027210885,94.738
Silverstone,TSU,18.0,MEDIUM,18.0,27.670068027210885,95.392
Silverstone,TSU,19.0,MEDIUM,19.0,27.670068027210885,104.585
Silverstone,TSU,20.0,MEDIUM,20.0,27.670068027210885,96.875
Silverstone,TSU,21.0,MEDIUM,21.0,27.670068027210885,93.724
Silverstone,TSU,22.0,MEDIUM,22.0,27.670068027210885,92.681
Silverstone,TSU,23.0,MEDIUM,23.0,27.670068027210885,93.106
Silverstone,TSU,24.0,MEDIUM,24.0,27.670068027210885,94.106
Silverstone,TSU,25.0,MEDIUM,25.0,27.670068027210885,95.473
Silverstone,TSU,26.0,MEDIUM,26.0,27.670068027210885,103.26
Silverstone,TSU,27.0,MEDIUM,27.0,27.670068027210885,108.126
Silverstone,TSU,28.0,INTERMEDIATE,1.0,27.670068027210885,123.448
Silverstone,TSU,29.0,INTERMEDIATE,2.0,27.670068027210885,103.749
Silverstone,TSU,30.0,INTERMEDIATE,3.0,27.670068027210885,102.967
Silverstone,TSU,31.0,INTERMEDIATE,4.0,27.670068027210885,103.355
Silverstone,TSU,32.0,INTERMEDIATE,5.0,27.670068027210885,104.456
Silverstone,TSU,33.0,INTERMEDIATE,6.0,27.670068027210885,104.979
Silverstone,TSU,34.0,INTERMEDIATE,7.0,27.670068027210885,104.923
Silverstone,TSU,35.0,INTERMEDIATE,8.0,27.670068027210885,104.782
Silverstone,TSU,36.0,INTERMEDIATE,9.0,27.670068027210885,102.726
Silverstone,TSU,37.0,INTERMEDIATE,10.0,27.670068027210885,101.098
Silverstone,TSU,38.0,INTERMEDIATE,11.0,27.670068027210885,98.67
Silverstone,TSU,39.0,SOFT,1.0,27.670068027210885,118.637
Silverstone,TSU,40.0,SOFT,2.0,27.670068027210885,92.318
Silverstone,TSU,41.0,SOFT,3.0,27.670068027210885,90.812
Silverstone,TSU,42.0,SOFT,4.0,27.670068027210885,90.319
Silverstone,TSU,43.0,SOFT,5.0,27.670068027210885,90.229
Silverstone,TSU,44.0,SOFT,6.0,27.670068027210885,90.882
Silverstone,TSU,45.0,SOFT,7.0,27.670068027210885,91.438
Silverstone,TSU,46.0,SOFT,8.0,27.670068027210885,91.688
Silverstone,TSU,47.0,SOFT,9.0,27.670068027210885,90.982
Silverstone,TSU,48.0,SOFT,10.0,27.670068027210885,91.367
Silverstone,TSU,49.0,SOFT,11.0,27.670068027210885,91.08
Silverstone,TSU,50.0,SOFT,12.0,27.670068027210885,91.407
Silverstone,TSU,51.0,SOFT,13.0,27.670068027210885,91.529
Silverstone,TSU,52.0,SOFT,14.0,27.670068027210885,92.09
Silverstone,SAR,1.0,MEDIUM,1.0,27.670068027210885,101.772
Silverstone,SAR,2.0,MEDIUM,2.0,27.670068027210885,93.435
Silverstone,SAR,3.0,MEDIUM,3.0,27.670068027210885,93.319
Silverstone,SAR,4.0,MEDIUM,4.0,27.670068027210885,93.11
Silverstone,SAR,5.0,MEDIUM,5.0,27.670068027210885,93.139
Silverstone,SAR,6.0,MEDIUM,6.0,27.670068027210885,92.904
Silverstone,SAR,7.0,MEDIUM,7.0,27.670068027210885,93.002
Silverstone,SAR,8.0,MEDIUM,8.0,27.670068027210885,92.806
Silverstone,SAR,9.0,MEDIUM,9.0,27.670068027210885,93.019
Silverstone,SAR,10.0,MEDIUM,10.0,27.670068027210885,92.956
Silverstone,SAR,11.0,MEDIUM,11.0,27.670068027210885,92.897
Silverstone,SAR,12.0,MEDIUM,12.0,27.670068027210885,92.748
Silverstone,SAR,13.0,MEDIUM,13.0,27.670068027210885,93.04
Silverstone,SAR,14.0,MEDIUM,14.0,27.670068027210885,92.607
Silverstone,SAR,15.0,MEDIUM,15.0,27.670068027210885,92.543
Silverstone,SAR,16.0,MEDIUM,16.0,27.670068027210885,93.701
Silverstone,SAR,17.0,MEDIUM,17.0,27.670068027210885,95.258
Silverstone,SAR,18.0,MEDIUM,18.0,27.670068027210885,94.9
Silverstone,SAR,19.0,MEDIUM,19.0,27.670068027210885,104.09
Silverstone,SAR,20.0,MEDIUM,20.0,27.670068027210885,96.116
Silverstone,SAR,21.0,MEDIUM,21.0,27.670068027210885,93.632
Silverstone,SAR,22.0,MEDIUM,22.0,27.670068027210885,92.826
Silverstone,SAR,23.0,MEDIUM,23.0,27.670068027210885,94.494
Silverstone,SAR,24.0,MEDIUM,24.0,27.670068027210885,94.037
Silverstone,SAR,25.0,MEDIUM,25.0,27.670068027210885,96.166
Silverstone,SAR,26.0,MEDIUM,26.0,27.670068027210885,104.642
